PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
134,5/26/2023,7:48:36 PM,7,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,4,Bottom,2,0,0,Fastball,,Foul,,,,,,,85.67984405,0.393749226,4.230338858,2131.612451,142.1901596,10:45,5.73774374,-2.198463367,5.67283239,-25.27314704,13.29601048,-8.032646635,3.122314376,0.741724663,78.46043701,-5.557399725,-1.770101331,0.44698361,,,,,,,,,,,,5.542342853,7.008150163,1.846419707,50,5.755241168,-8.935788549,-124.3100299,0.041266265,8.629459549,26.07481774,-21.26231966,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,377c908f-fc28-11ed-ba61-c3c473a2fbe4,85.8636454,5.736573733,-2.202295705,0.406969907,4.276396187,78.61131724,3.12400005,0.744786856,-5.530977786,-1.722758643,0.446825073,-8.459407631,11.78092835,40.24035603,77.81460004,1627.147628,1377.01207,76.33412099,-0.603077521,0.645995509,0.467960796,,,,,,,,,,,,,,,,,0.995614362,1,,,high,high,19.96685996,59.18963776,54.82716761,Joe Deluca,joe-de00nyb,New york boulders
135,5/26/2023,7:49:01 PM,7,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,4,Bottom,2,0,1,Fastball,,InPlay,,LineDrive,Out,1,0,,85.15364537,0.267106548,3.244989664,2078.469772,146.9472636,11:00,5.78040256,-2.032134802,5.420257747,-26.26386606,13.09407603,-6.767950832,2.94170816,-0.027490202,77.5266423,-5.953429707,-2.212855717,0.451491379,89.09936628,31.62481798,-6.371847128,3160.336295,,,,341.7090208,,-15.37763799,5.013996677,4.682005167,7.224035608,1.748939193,50,5.786605532,-6.774549678,-123.6332938,-0.278997747,7.209260833,25.83909769,-21.05061954,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,46a2e130-fc28-11ed-8d6e-77805a026c9d,85.33746042,5.779222343,-2.035641261,0.28047405,3.287376718,77.67763622,2.943474733,-0.024626663,-5.925886441,-2.168757127,0.451328302,-7.193991501,11.47788758,40.29829533,87.79434916,1585.223057,1344.285853,76.26875686,-0.639261011,0.646767093,0.415977989,-8.419888859,75.39943047,46.71967922,0.011094529,1.652183177,2.946863647,-90.61433652,329.4754875,-55.79823138,15.98633331,1.183932092,0.847656245,0.106783712,0.519688493,,,0.995519077,1,0.982046788,49.6075366,high,high,10.98508575,-62.12968743,55.07974225,Joe Deluca,joe-de00nyb,New york boulders
136,5/26/2023,7:51:20 PM,1,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,5,Top,0,0,0,Fastball,,Foul,,,,,,,90.52904819,-1.242335614,-3.166414241,2147.716219,223.1984011,1:30,5.955375951,0.5243228,5.274265988,-21.24321071,13.69391333,10.4995078,2.452132844,-1.02395766,82.70121723,-5.671832503,-4.343742076,0.426042448,,,,,,,,,,,,-6.467217073,7.437496697,-0.242773723,50,5.826285075,6.887211675,-131.3816525,-3.640951193,-11.23999163,29.30369498,-19.24771671,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,98ce8c97-fc28-11ed-86f5-83c32c41abd9,90.71603715,5.95464735,0.528352836,-1.234470156,-3.213999087,82.86023641,2.453114665,-1.027133735,-5.655996369,-4.392066386,0.425895028,10.96396289,12.40957426,-20.1203379,83.89834364,2016.645834,-738.799388,93.89722053,-0.684499216,-0.34399302,-0.642751605,,,,,,,,,,,,,,,,,0.983998287,1,,,high,high,14.49149072,68.40635371,55.22573401,Blake Grant-parks,blakgr00scb,Schaumburg boomers
137,5/26/2023,7:51:40 PM,1,2,Luis Perez,luispe00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,5,Top,0,0,1,Fastball,,BallCalled,,,,,,,91.19431335,0.112202154,-2.891570819,2131.537012,229.6653781,1:45,5.98004939,0.406441992,5.260828189,-22.20431301,12.27203717,11.87946155,3.711154146,-1.043336957,83.04700378,-4.55579047,-3.860689332,0.422602599,,,,,,,,,,,,-8.038081874,6.604407641,-3.132813631,50,5.913497826,13.62051399,-132.4181456,-1.819467418,-14.20993477,29.42572991,-20.49860223,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,a4af53ba-fc28-11ed-850e-1788158bc08c,91.38258726,5.978983382,0.410905327,0.124030155,-2.944334134,83.2046522,3.71240697,-1.046833888,-4.535824683,-3.914130041,0.422471668,12.39641008,10.93725005,-17.0066167,86.09423589,2038.326997,-623.4365121,95.62709848,-0.618946888,-0.292482143,-0.728943719,,,,,,,,,,,,,,,,,0.994711621,1,,,high,high,12.5151877,-29.01659414,55.23917181,Blake Grant-parks,blakgr00scb,Schaumburg boomers
138,5/26/2023,7:51:56 PM,1,3,Luis Perez,luispe00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,5,Top,0,1,1,Changeup,,BallCalled,,,,,,,85.87394285,-1.591803536,-3.208119242,1843.447827,245.9092273,2:15,5.677609724,0.544104044,5.322505153,-30.74523942,8.126363712,13.34470901,0.457861499,-0.871822944,78.57122533,-8.882509678,-3.856732895,0.448732731,,,,,,,,,,,,-8.003465285,4.767922986,-0.263351936,50,5.511730688,6.527875149,-124.6153696,-4.521127557,-12.51851827,26.28140312,-24.71636358,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,ae335c80-fc28-11ed-ac45-8314470190fe,86.03821605,5.674453263,0.549118606,-1.555730679,-3.266575953,78.69971789,0.460789139,-0.875695847,-8.837820811,-3.915419988,0.448590373,13.88880494,6.38645606,-14.83446133,6.612968441,1782.004922,-471.9728281,96.66695718,-0.394578518,-0.256027223,-0.88247258,,,,,,,,,,,,,,,,,0.93355612,1,,,high,high,95.9516716,-6.662382091,55.17749485,Blake Grant-parks,blakgr00scb,Schaumburg boomers
139,5/26/2023,7:52:12 PM,1,3,Luis Perez,luispe00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,5,Top,0,2,1,Fastball,,BallCalled,,,,,,,91.95375926,-0.96935875,-2.962816021,2137.531552,221.8661679,1:30,5.889423665,0.301431712,5.467971167,-19.81009107,13.7371334,10.12992351,2.422308858,-1.71974945,84.28889758,-6.039298988,-5.136321953,0.417796428,,,,,,,,,,,,-6.260257144,7.386165205,-0.047794223,50,5.790485985,6.548284208,-133.5276271,-2.991498444,-11.23581867,30.33568007,-18.91746747,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,b7cab338-fc28-11ed-94be-c159ce397aee,92.14150244,5.888889427,0.305192753,-0.963668368,-3.007891804,84.44744858,2.423101203,-1.722684903,-6.026200974,-5.181504905,0.417653705,10.56935281,12.55052249,-18.16512846,68.11621797,2031.001189,-666.3897582,95.01619689,-0.707591091,-0.311756688,-0.634131387,,,,,,,,,,,,,,,,,0.97754821,1,,,high,high,28.69540383,85.88778843,55.03202883,Blake Grant-parks,blakgr00scb,Schaumburg boomers
140,5/26/2023,7:52:27 PM,1,4,Luis Perez,luispe00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,5,Top,0,3,1,Fastball,,InPlay,,FlyBall,Out,1,0,,92.36028622,-1.322231778,-2.76214199,2299.992502,222.0331077,1:30,5.933534512,0.332564174,5.344475047,-19.39832825,14.18415864,11.04524818,2.651770929,-0.990081919,84.18574594,-5.126242324,-4.305395956,0.416839261,92.45752473,47.22089381,28.6259062,,52.7560138,96.52358783,92.77295444,338.0229406,,28.63676964,5.294735576,-7.751536691,8.092104637,-3.510931203,50,5.573154615,14.5482472,-134.0527855,-4.402464067,-14.04301981,30.17137608,-17.51404213,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,c04e09f5-fc28-11ed-9065-bf0b3f1ea957,92.54907592,5.933285505,0.336536801,-1.319852501,-2.809780032,84.34875841,2.652377666,-0.993302324,-5.116066947,-4.354662257,0.41671091,11.48700621,12.89759246,-12.01850763,81.80543591,2249.577563,-478.9220159,97.80803899,-0.726477086,-0.208227642,-0.654883419,30.08424557,55.11909689,67.86175069,0.909686895,1.251288961,2.486734396,161.999254,296.674485,,,,,,,,,0.986912866,1,,47.52336515,high,high,16.37510768,-68.75176229,55.15552495,Blake Grant-parks,blakgr00scb,Schaumburg boomers
141,5/26/2023,7:52:59 PM,2,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Pat Kivlehan,pat-ki00nyb,Right,New york boulders,,5,Top,1,0,0,Fastball,,BallCalled,,,,,,,91.45657794,-2.69637951,-2.551014205,1996.380131,222.5683002,1:30,5.828805075,2.182449964,5.418157316,-20.57670831,13.03503219,9.753758854,0.602310244,1.42849983,84.46489736,-7.986319243,-3.358531247,0.420499226,,,,,,,,,,,,-5.960273066,7.603268517,-1.96276982,50,5.574647412,5.560184449,-132.7248529,-7.022212201,-10.58234263,29.64339139,-18.67460222,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,d3fc4121-fc28-11ed-8c51-c915eb704ca2,91.63806664,5.827925904,2.18604129,-2.686538115,-2.593810951,84.61741651,0.603382979,1.425672772,-7.969399769,-3.401417672,0.420358544,10.16640354,11.82279186,-15.84838254,14.75128199,1920.493184,-545.196805,96.1987727,-0.708476513,-0.273092682,-0.650754499,,,,,,,,,,,,,,,,,0.979274076,1,,,high,high,76.72384621,-11.13873737,55.08184268,Blake Grant-parks,blakgr00scb,Schaumburg boomers
142,5/26/2023,7:53:13 PM,2,2,Luis Perez,luispe00scb,Right,Schaumburg boomers,Pat Kivlehan,pat-ki00nyb,Right,New york boulders,,5,Top,1,1,0,Fastball,,Foul,,,,,,,91.74244764,-0.314539075,-4.03319707,2062.194055,222.5393127,1:30,5.964381838,1.825234767,5.457145847,-20.40795721,13.29143365,10.09848507,3.092921937,-0.602031971,83.98888631,-5.466450384,-4.927803547,0.419201047,,,,,,,,,,,,-6.568438725,7.032916783,-1.476499617,50,5.92253853,9.021711084,-133.0870679,-1.479323392,-11.71567359,30.03624132,-19.62991835,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,dc61c433-fc28-11ed-b2cd-d523b25d3666,91.93223582,5.963704533,1.829015114,-0.307238918,-4.077972605,84.14928154,3.093873433,-0.605028138,-5.451146173,-4.973143212,0.419057632,10.52854636,12.06932011,-17.24145324,14.79476552,1969.527649,-611.2324925,95.50641679,-0.703704284,-0.296399115,-0.645714988,,,,,,,,,,,,,,,,,0.995515528,1,,,high,high,76.68471104,-9.554693679,55.04285415,Blake Grant-parks,blakgr00scb,Schaumburg boomers
143,5/26/2023,7:53:28 PM,2,3,Luis Perez,luispe00scb,Right,Schaumburg boomers,Pat Kivlehan,pat-ki00nyb,Right,New york boulders,,5,Top,1,1,1,Slider,,StrikeCalled,,,,,,,82.35504633,1.531669186,-3.14588407,2556.979387,90.70950622,9:00,5.644703798,2.262602283,5.17876926,-38.75103304,3.688943281,-6.319688266,2.695822211,-0.96098038,75.55889175,-7.556515492,-7.882291867,0.468877172,,,,,,,,,,,,2.415119236,1.497648852,-1.965432848,50,5.758335857,6.780479529,-119.5039204,1.897901211,3.478830152,23.87445881,-30.01677888,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,e5096e28-fc28-11ed-a5b3-55a7d881302a,82.49261056,5.639122481,2.265174386,1.597862353,-3.177309619,75.66746481,2.70057071,-0.962353154,-7.485115409,-7.902383517,0.468750507,-6.021100025,1.601527218,-78.05216486,60.24671638,529.3485315,-2501.58624,20.70210398,-0.002563521,-0.978336491,0.207005167,,,,,,,,,,,,,,,,,0.992463355,1,,,high,high,35.77795526,66.59306413,55.32123074,Blake Grant-parks,blakgr00scb,Schaumburg boomers
144,5/26/2023,7:53:40 PM,2,4,Luis Perez,luispe00scb,Right,Schaumburg boomers,Pat Kivlehan,pat-ki00nyb,Right,New york boulders,,5,Top,1,1,2,Slider,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,83.55144068,-1.04863178,-2.941531292,2535.637412,83.24029715,8:45,5.666839402,2.101332276,5.063831195,-38.12470993,3.189669019,-4.043528172,0.667974668,-0.939484691,77.2316227,-9.118068912,-7.66857026,0.462617585,,,,,,,,,,,,1.282897017,1.969152659,-1.818861849,50,5.537642534,6.372519355,-121.281569,-3.547778803,1.906933203,24.17089996,-29.24704723,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,ec629c78-fc28-11ed-a086-b1fd9793a248,83.68263187,5.661448572,2.10496762,-0.9855612,-2.985043789,77.33969433,0.672334885,-0.941717006,-9.052152547,-7.701772723,0.462496511,-3.631823347,1.244672155,-85.7781115,72.30747751,186.6715444,-2528.756774,7.361917894,0.008665387,-0.997286427,0.073107418,,,,,,,,,,,,,,,,,0.957491508,1,,,high,high,24.92327024,76.39901389,55.43616881,Blake Grant-parks,blakgr00scb,Schaumburg boomers
145,5/26/2023,7:54:09 PM,3,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Thomas Walraven,thomwa00nyb,Right,New york boulders,,5,Top,2,0,0,Slider,,BallCalled,,,,,,,82.10700995,-0.060999877,-1.848666497,2466.618255,77.52287603,8:30,5.638075348,2.433988891,5.10490789,-40.80699754,1.894026946,-6.690431543,1.154063945,0.278211961,76.05131409,-9.116676353,-6.925385413,0.470316992,,,,,,,,,,,,2.977370614,1.011856365,-2.254744472,50,5.601163276,4.077252762,-119.29049,-1.511434901,4.27372507,23.77367348,-30.72162848,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,fd765a0f-fc28-11ed-933b-a52fd0231d41,82.23293237,5.631811531,2.436488953,0.013917242,-1.87940243,76.14996382,1.15921151,0.276881772,-9.039450499,-6.945006505,0.470196325,-6.398783642,-0.274795882,-78.18129808,85.6694254,505.2017527,-2414.327403,20.48155411,0.044250356,-0.97880059,0.199978278,,,,,,,,,,,,,,,,,0.977045686,1,,,high,high,12.89751714,86.84089787,55.39509211,Blake Grant-parks,blakgr00scb,Schaumburg boomers
146,5/26/2023,7:54:24 PM,3,2,Luis Perez,luispe00scb,Right,Schaumburg boomers,Thomas Walraven,thomwa00nyb,Right,New york boulders,,5,Top,2,1,0,Fastball,,StrikeCalled,,,,,,,91.523148,-1.301108927,-4.165515165,2074.007806,226.3240174,1:30,5.877656509,2.067947691,5.200286127,-21.30712556,12.97184209,11.1557859,1.921015647,-0.446000997,83.96982065,-6.782664906,-5.425322853,0.422377896,,,,,,,,,,,,-7.074488499,7.056539195,-1.690177922,50,5.740882796,9.249048032,-132.6632988,-3.829968752,-12.54454709,29.70870748,-19.66133036,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,06a948e8-fc29-11ed-a195-e9e7088c3f07,91.71012835,5.876729168,2.072034528,-1.290760279,-4.213586415,84.125484,1.9221512,-0.449192646,-6.764505416,-5.473687905,0.422235636,11.62601349,11.73355754,-14.41049183,17.82427565,2008.754553,-516.1526176,96.8537605,-0.668852017,-0.248867249,-0.700501301,,,,,,,,,,,,,,,,,0.995349818,1,,,high,high,73.95815192,14.75366899,55.29971387,Blake Grant-parks,blakgr00scb,Schaumburg boomers
147,5/26/2023,7:54:41 PM,3,3,Luis Perez,luispe00scb,Right,Schaumburg boomers,Thomas Walraven,thomwa00nyb,Right,New york boulders,,5,Top,2,1,1,Changeup,,InPlay,,,Double,0,0,,85.79484032,0.09881091,-3.814809636,1626.05231,240.1178037,2:00,5.698169441,2.01362618,5.598835545,-29.96269128,8.546975199,11.115693,2.545030036,-0.246681547,78.53417182,-6.607106353,-6.065658567,0.447917609,93.69741305,31.31709304,-28.90471074,3259.150743,,,,366.9973785,,-37.10221828,5.270200161,-8.292902812,5.125670703,-5.769989616,50,5.940087807,17.36239484,-124.0469607,-3.366416748,-12.90376768,25.13451662,-24.19849923,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,10be9cf0-fc29-11ed-b2e6-c9893bcc15c3,85.96144858,5.695460618,2.017655926,0.131250106,-3.864041047,78.67233932,2.547735342,-0.250007159,-6.565021045,-6.116191771,0.447788843,11.57188346,6.893574412,-20.83917122,7.86646878,1519.680329,-578.4615916,93.45826819,-0.465626235,-0.355745992,-0.810331413,-38.69061041,70.07430208,48.7014791,-0.060566788,3.046214793,2.811492077,-221.3870828,292.70264,-59.49398161,-3.148913148,1.32020264,0.90739458,0.190968757,0.374387512,,,0.995040905,1,0.99126905,52.30804471,high,high,97.0798219,-8.848181992,54.90116445,Blake Grant-parks,blakgr00scb,Schaumburg boomers
148,5/26/2023,7:55:31 PM,4,1,Luis Perez,luispe00scb,Right,Schaumburg boomers,Chris Kwitzer,chrikw00nyb,Left,New york boulders,,5,Top,2,0,0,Fastball,,InPlay,,GroundBall,Out,1,0,,90.50299306,-0.60960903,-2.899283037,2085.378537,227.2069927,1:30,5.712226395,0.977427694,5.710289905,-21.65369076,12.42065947,10.91010555,2.551382601,-0.132257576,83.07475501,-5.755063928,-3.970313297,0.422448416,,,,,,,,,,,,-6.739054212,6.70680022,-0.741588369,50,5.647500238,6.288069255,-131.492343,-2.156037348,-11.72830434,29.43876752,-20.50187844,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,2e78d3f3-fc29-11ed-a724-5fc20f8e8cfe,90.68502779,5.711223625,0.98148823,-0.598225268,-2.94815039,83.22824121,2.552562034,-0.135448848,-5.7360671,-4.019578946,0.422305891,11.38165652,11.14547225,-18.68354748,14.57838686,1975.483889,-668.0322211,94.7302302,-0.643551477,-0.320340988,-0.695142538,,,,,,,,,,,,,,,,,0.996980502,1,,,high,high,76.87945183,4.767674358,54.78971009,Blake Grant-parks,blakgr00scb,Schaumburg boomers
149,5/26/2023,7:57:47 PM,1,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,5,Bottom,0,0,0,Curveball,,BallCalled,,,,,,,74.23981349,0.442392404,3.903613033,,,,5.740141821,-2.4074067,5.27765711,,,,1.077830142,0.280362772,69.16925123,-10.05021168,-1.583306875,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,7f7c3438-fc29-11ed-af28-f152068d2234,74.36205284,5.733699493,-2.4074067,0.518968433,3.903613033,69.25392951,1.083532651,0.280362772,-9.965233297,-1.583306875,0.518187055,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,55.22234289,Joe Deluca,joe-de00nyb,New york boulders
150,5/26/2023,7:57:59 PM,1,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,5,Bottom,0,0,0,Fastball,,InPlay,,,Out,1,0,,82.98238395,0.599182463,2.899333371,1861.025782,145.6293655,10:45,5.840520939,-2.235628263,5.287372613,-28.63895064,12.31238837,-6.460405726,2.943799308,-0.107454579,76.28470311,-6.560841253,-1.705751608,0.464271692,66.75774884,-1.11055085,-18.31276058,,,,,37.74438173,,-17.67643179,0.373614937,4.456994272,6.639735905,1.976530233,50,5.874508912,-5.874885456,-120.4923842,0.305402148,6.52161273,24.4398059,-22.45858137,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,86e152c5-fc29-11ed-a313-fb5c4eefc5f8,83.16349163,5.838670472,-2.239211691,0.620258858,2.942011025,76.43038606,2.94602577,-0.104663596,-6.526550405,-1.663048091,0.4641028,-6.875750112,10.6071568,40.55053243,69.4260793,1414.06858,1209.887189,75.98328804,-0.627168301,0.650118446,0.428959122,-20.97160491,63.3649329,-1.293868995,-0.11461414,2.29022273,2.968349834,-11.46074803,35.96233595,,,,,,,,,0.991054716,1,,33.14003021,high,high,27.51652863,1.342943367,55.21262739,Joe Deluca,joe-de00nyb,New york boulders
151,5/26/2023,7:58:33 PM,2,1,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Miles Simington,milesi00scb,Left,Schaumburg boomers,,5,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,83.12720973,0.453126493,4.450082894,,,,5.75085396,-2.281449074,5.547385185,,,,2.826082707,1.36822634,76.44138212,-6.488512177,-0.153877125,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,9b509575-fc29-11ed-b6cd-6f1c08a0a3bf,83.26547263,5.745731703,-2.281449074,0.513788567,4.450082894,76.54905795,2.830620847,1.36822634,-6.419670712,-0.153877125,0.460671173,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.95261481,Joe Deluca,joe-de00nyb,New york boulders
152,5/26/2023,7:58:47 PM,2,2,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Miles Simington,milesi00scb,Left,Schaumburg boomers,,5,Bottom,1,1,0,Curveball,,BallCalled,,,,,,,72.71229681,0.318269591,0.467326309,2253.715716,328.466593,5:00,6.147438975,-1.881675632,5.148852484,-65.892,-10.98630687,9.949551014,0.169348706,-1.0963711,67.39855941,-12.97553747,-1.974969484,0.533310595,,,,,,,,,,,,-5.095478954,-5.897132626,1.830616038,50,6.128074219,-1.155315758,-105.5979203,-1.360438405,-5.661829526,20.6561191,-38.72663472,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,a37550ae-fc29-11ed-8ae2-014b0c3ae7ad,72.77902281,6.133751222,-1.882475868,0.480292475,0.477186445,67.40920816,0.180356389,-1.096213642,-12.81458725,-1.972811583,0.533231848,9.854536842,-14.9104326,39.78733629,60.56913702,1731.811454,1442.242565,76.84249801,0.65495579,0.63993988,-0.401882898,,,,,,,,,,,,,,,,,0.995938442,1,,,high,high,35.48777668,50.55507581,55.35114752,Joe Deluca,joe-de00nyb,New york boulders
153,5/26/2023,7:59:03 PM,2,3,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Miles Simington,milesi00scb,Left,Schaumburg boomers,,5,Bottom,1,2,0,Fastball,,BallCalled,,,,,,,81.14786197,1.174359564,2.405703361,1978.166984,143.9634656,10:45,5.727809757,-2.505474437,5.434924049,-30.13432957,12.53161068,-7.29982533,3.586367131,-0.810685565,74.36483422,-5.480705386,-2.224565248,0.473467563,,,,,,,,,,,,4.704757793,6.645928416,2.297799615,50,5.811237505,-4.713022302,-117.8789879,1.460562244,6.583421447,23.55994645,-22.87432586,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,acc5198c-fc29-11ed-bdca-bd0ffb1f37fe,81.32877166,5.725857325,-2.509523576,1.196518862,2.453957816,74.51184288,3.588705412,-0.807499688,-5.444279624,-2.175478522,0.473291854,-7.772573763,10.70241657,41.87800453,68.66026836,1472.879565,1320.51899,74.45678635,-0.60208887,0.667546775,0.438030018,,,,,,,,,,,,,,,,,0.995725538,1,,,high,high,28.20575847,40.22560182,55.06507595,Joe Deluca,joe-de00nyb,New york boulders
154,5/26/2023,7:59:15 PM,2,4,Ryan Munoz,ryanmu00nyb,Left,New york boulders,Miles Simington,milesi00scb,Left,Schaumburg boomers,,5,Bottom,1,3,0,Fastball,,StrikeCalled,,,,,,,80.77997209,-0.060775535,3.630045843,2031.947556,141.3134171,10:45,5.685752054,-2.479267179,5.616486104,-30.2118673,12.82180387,-7.828667372,2.144886492,0.145801252,74.03907961,-7.108065066,-1.441671178,0.474194472,,,,,,,,,,,,5.406933451,7.205316913,2.174634607,50,5.661463758,-7.190399781,-117.2799004,-1.045689844,7.495841151,23.14048225,-22.18503983,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,b45aa497-fc29-11ed-acd5-455b8f4d5588,80.95568779,5.683863897,-2.483369066,-0.038921773,3.679511681,74.1808247,2.147250235,0.149102521,-7.071631785,-1.391058556,0.474024482,-8.312714667,11.02034755,40.1567613,83.00486312,1552.982784,1310.364584,76.42829066,-0.596581506,0.644881104,0.477722585,,,,,,,,,,,,,,,,,0.989093714,1,,,high,high,15.2956232,18.78642387,54.8835139,Joe Deluca,joe-de00nyb,New york boulders
